video-name,f-init,n-frames,video-frames,sentences
v_C4V6fqELvPY,30,1460,1545,A fast motion video shows a young boy beginning to climb across a set of monkey bars.
v_C53reDr47oU,0,567,565,A young child is shown rubbing glitter all over his lips and walking over to a mirror.
v_c5Io6wg8D60,0,1035,1045,A man is standing by a desk talking with some coaches about something.
v_C5KcdwGSvbw,0,3271,3267,A person is pressing buttons on an oven.
v_c6BcS5NdI6E,26,5046,5366,A large group of people are seen playing a game of volley ball with one another while moving around the beach.
v_c6Cbq-WNq9M,0,5783,5781,"The exterior of a building is shown, including a waving American flag near the front door."
v_C6DH4l7fop0,0,29350,29319,A boy puts freshly baked cookies on a cooling rack.
v_jmPV_y8YntQ,603,3420,4023,There are several girls standing ready with their jump ropes in an indoor gym.
v_jMQgOcM9vZA,0,4465,4463,Multiple short clips play of different hockey moves and the names of the moves appear on the screen with it.
v_JMrfe-UVA0Y,109,1713,1821,man is standing in front of a screen talking to the camera.
v_jmS3NFo4XCc,0,1173,1171,We see a dart board swinging gently.
v_jmWtHelsblo,0,6267,6427,A large group of people are shown performing a dance routine together with one woman leading in front.
v_jN-FG9yxNvE,0,1019,1018,"""Fitness for Life 365"" appears on the screen."
v_JNBWPj42n-g,0,4325,4323,A man's hands are shown at a table.
v_JNFUZz1bqmg,0,5334,5333,A man is talking in front of two large windows.
v_jNGa0jPAMjI,92,1645,1847,A seated man looks at a clipboard.
v_jnnHUCs-t3o,0,274,266,Several people are playing in a public swimming pool.
v_JnP5FDtEPVE,89,1399,1790,The groomer sprays the brown dog.
v_JNr0oI927ng,3,366,378,A woman is seen standing at the end of a diving board with her arms down and facing forward.
v_JNSaWuU8ky4,0,4074,4133,Three people are seen kneeling on a small raft and flip themselves into the water.
v_JNuVGc8mn54,0,2357,2357,There men have chairs and are sitting int he subway way making some music.
v_JnYteBN2LDI,0,1828,1827,A male bartender stands behind a bar in front of drinks and mixing cups.
v_Jo2-IPbuapw,0,2638,2760,A person's hands are seen places in the middle of a paper and begins drawing along the picture.
v_Jo3R272P8eM,0,499,3839,A woman is holding a microphone standing outside a room.
v_joehK-w2bCc,0,1851,1850,A man is walking in a room.
v_jOUwMAGYImE,111,4159,4471,A man sits on a stationary bike on a stage and starts working out.
v_yJ5zO0T9jgk,0,4561,4560,People are playing badminton on a court.
v_yj7YkvTZ4zw,0,933,932,A blonde women runs jumps and twist a lands on the padding.
v_YJcjkeVD0qk,69,3198,3473,A close up of food is laid out on the table and leads into a man taking puffs out of a hookah pipe.
v_yjd9UOJdes8,0,3639,3675,A girl is shown speaking to the camera as well as dancing and then is seen playing the violin.
v_yJezvcXU4YE,0,617,832,A man in a black vest is standing in a room.
v_yJgC3-t_ciw,275,1440,1834,There are two men playing Foos ball with two young boys in a living room.
v_Yjkz62cLVdQ,107,4181,4285,A man holds clips against a bracket placed on a wooden desk.
v_yJN4jnk_S1U,0,4436,4434,A woman is seen walking onto a stage performing a belly dancing routine in front of an audience.
v_YJOoLvwqWCw,0,1225,1236,two women are standing on a gym arm wrestling.
v_yjOriMHCSdw,222,3021,3705,A painted construction paper piece sits on a table along with a suitcase of supplies.
v_YJTz7mpI-mY,3090,38959,47451,A man places shaving cream on his face.
v_yjUMopRteDc,0,1746,1744,A woman is seated as a person with gloved hands inserts a hole into her tongue.
v_YJxqF6aSs7s,0,4410,4406,A man is holding a camera as he stands talking beside a lake.
v_YK5n3YTf8pI,0,1504,1502,A group of photographers take pictures as a weight lifter shows up on stage and prepares his hands.
v_ykcLgz3DlYg,0,3896,3991,We see half a cake on a form with a person hand pointing to things.
v_ykdPTjsmfgY,0,127370,142282,A person stands by a river.
v_yKdvz5dgro4,17,79,261,A young man dry a pot lid while dancing.
v_YkqO2oi9SIk,75,2323,2520,"A group of swimmers cliff dive into a body of water surrounded by onlookers, large rocks, buildings and boats, in a judged competition."
v_YKzVHb16eUk,0,2237,2236,There are a bunch of children standing around a table and the main focus is a boy who is cutting stuff on a blue tray.
v_YL3MvJVk6u0,5,1119,1146,A man prunes dead branches from fruit  bearing plant stems in the winter.
v_yL7tvoBkkkI,0,782,780,Various people are seen from a bird's eye view working in rough conditions out in the open.
v_yLS0UuNYXOI,0,3864,3960,A large ice glacier is shown in the water.
v_YLT7YEwUCwI,0,5523,5750,A man is seen speaking to the camera and leads into him sitting still in a pool.
v_YmAIoN4uuz0,0,3673,3671,Various clips are shown of landscapes as well as people riding along on boats and a man speaking to the camera.
v_ymEh5T11kSQ,0,526,528,Two people are seen standing on a sandy beach with one kicking the ball and passing it to another.
v_YmGXXV6ztUo,0,6657,6654,"An Asian man wearing glasses, a green shirt with yellow stripes is sitting down talking in a room."
v_YmhbwAv0Xbc,113,3220,3764,The boy in the red hat and the blue coat is being pulled in a red tube by a rope over some icy roads.
v_YMSMASHyl2Y,15440,132770,154344,A woman dressed in a black top is talking about American Grooming services for pets.
v_YMsyF-g2TqE,0,4655,4653,We see a carved pumpkin and a title screen.
v_YmVdnkDo0xQ,38,1831,1913,A man is seen cleaning up a bathroom when a walks into frame and leads into a news article.
v_ymwMEUuXygs,0,5347,5344,A man with a blue shirt is outside walking up a stair case into a building.
v_f_mbX87xabo,0,572,570,A child plays a chrome flute inside of home.
v_F_sbhegCsyg,628,1502,2129,A group of people are gathered at an outdoor park.
v_G-EDozcMT_4,0,6178,6176,An intro leads into several shots of skateboarders riding around on rails in a large city.
v_g-Egl6eXlX4,3520,147850,175960,A man is sitting in a barber chair.
v_G-fsWVYrAgc,190,3712,4241,"A woman stands on front a table with baby products, then the woman rolls up diapers and puts around a circular container with a ribbon."
v_G-giwt-TN8A,0,2787,2786,We see a tractor and a title screen.
v_g-KEU43sCt4,0,6714,6712,Children perform martial arts moves in a dojo as adults watch.
v_g-l5CI29DPQ,0,114550,114547,A girl is playing hopscotch on a back porch.
v_G-xh30e4s8E,0,4796,4794,A man sits in a room in front of a flag.
v_G-zVpNXq224,0,5758,5756,We see Ellen playing table tennis.
v_G02h5bFOpCE,369,1451,2457,A man is holding a surf board.
v_g0B_4IlLn3g,0,36600,36567,A girl is standing in her bathroom making giggly faces while holding a cup.
v_g0Cp28ElIMk,59,2905,2962,A girl put her foot on a line and then pulls herself up .
v_G0g7vEwI0z8,39240,66810,106012,Two people are cooking in pans on the oven.
v_g0jF_Gh8c8g,0,5508,5507,men are standing on ice fishing in a large ice region.
v_g0RK-2ydod0,93,4523,4661,A chef is seen standing before a table with various objects laid out and pulling a piece of food out of pot.
v_G0vkQmcalvk,0,1315,1314,A woman plays the drums and sings on stage.
v_g0XO-rWHmzs,22,2117,2217,A woman is seen holding two dogs on a leash and proceeds to unhook them and let them go.
v_MZ4yIxM6snw,0,2314,2313,A man in a yellow construction top is inside painting the wall beige.
v_mZ6iJfRokTw,0,3973,3971,A man is floating in the ocean water talking.
v_MZiBlBhpq-Y,0,4906,4906,A man sits down with a guitar.
v_Mzojo2EeWu8,0,161800,161754,People are playing a game of volleyball in the sand on the beach.
v_MZQmJZ_31O0,0,5366,5365,We see a ladies eye and noes up close.
v_MzqovHjEKE4,0,1878,1875,A man is seen speaking to the camera and leads into him holding up a tool and pointing to several bushes.
v_Mzt-E6pxuUI,0,2076,2076,A young blonde boy is standing at a kitchen sink with a handheld sprayer in his hand and he's spraying all the dishes.
v_mzxp9dHn0Rs,0,6101,6595,People are playing soccer in an indoor arena.
v_mzxz0EQy1pY,88,5669,5872,A camera pans all around a heated pool and leads into a person climbing in a kayak and moving around the pool.
v_MzYA5oo-mzk,0,7060,7001,A man is in a screened area standing on a concrete circle and swings a ball on a rope around two times above his head.
v_mZYqH82delk,104,1059,1604,There is a man kneeling down on a red yoga mat.
v_MZz0OTfvjrY,0,102420,102378,An Asian girl sitting at a desk describes arm wrestling.
v_M_CU9guT3C0,0,2945,2941,"A woman talks in a kitchen, then she shows a brush."
v_M_hfBH8xEig,0,1939,1938,Blue text talks about the description of the video.
v_M_Jib8gkQpg,90,8220,8647,A man jumps of a diving board backwards into a swimming pool.
v_M_OPqcaCDYI,0,190450,190416,A group of six are on a little boat sitting waiting for the whistle to blow.
v_m_sBF4vLRRc,0,91780,91801,woman is wearing a red shirt and is standing talking to the camera in a white room.
v_m_ST2LDe5lA,0,513,509,Two people wearing scuba gear are underwater.
v_n--fgqwuTTI,332,4013,5109,A person is putting something on a chain of a bike.
v_n--IF_1qqYA,0,246,243,"A man is mowing his lawn, he has chickens in his coop."
v_0MyaFtXcTKI,0,5393,5447,A small child is seen wandering around a playground while the camera follows closely behind.
v_0O589B9zr84,0,3444,3442,"Cartoon buildings are shown, then a pair of angels."
v_0OxOI3sAIrM,0,1931,1930,A woman is sitting on a mat on the floor.
v_0p34rFNYj_M,0,2009,2008,"An adult female and a young female is in the beach, the adult female is dumping the sand from the pail to the ground."
v_0p3JN4KJsUs,233,2464,2914,People practice ballet in a studio alone and in couples.
v_0PbmXOVIwGc,0,2059,2058,"A woman grooms the right body of a horse, she brush the neck,body and legs."
v_0pGXfomqurw,0,3916,3915,woman wearing sport clothing is climbing stairs and talking to the camera.
v_0PLaN0hmMDY,35,6760,7038,A person holds a ring in a small box.
v_0PnAEoMx-v0,0,2869,2867,A person is playing an acoustic guitar.
v_0pxONuRdIAY,0,4407,4406,Two people give a news report about the importance of wearing sunscreen and talk with each other.
v_0PyY_iHBZHk,0,2601,2623,A man is seen speaking to the camera while showing shots of people playing water polo.
v_0Q9RHSEFeMI,0,4992,4990,People are working out in a gym.
v_0QDPpdms08g,0,2852,2866,Two people are seen standing in a gymnasium wearing boxing gloves.
v_0Qed9-9yp9Q,0,5162,5238,A man is seen hopping over bars as well as throwing an object in different locations.
v_0qTzoVjsMpQ,1014,5750,6763,A man fills a hookah with water and sets it on a table.
v_0QyHaXliXKs,23,4657,4751,A large group of people are seen holding up flags and walking in a circle while many others watch on the sides.
v_0rDb-zfhH0E,0,6026,6025,A boy and girl in a karate uniform are playing in front of a camera.
v_0rDLcTmgzGQ,0,134100,134207,The men riding the horses are playing polo in the field.
v_0RUMAGGab1k,18,3713,3728,a man is standing in front of a camera.
v_6iBXtHrJ4gc,0,1432,1454,An older man is seen walking towards the camera and points to various plants around him.
v_6Ik0MQ53FBU,0,1927,1926,A large group of people are seen standing around a beach as well as several shots of cars and people riding bulls.
v_6iSqTbL5WXY,0,21850,21760,We see a white opening screen.
v_6ITE3hona-4,0,208420,208405,a person is assembling a vacuum on the carpet.
v_6iTymXuGFhg,0,3644,3642,A close up is shown of a young child moving around on a swing and people standing around him to push.
v_6iuD3pSgBcw,0,6240,6237,A young man is standing on stage and eventually several other boys join in wearing kilts.
v_6iwKUJUUlaQ,0,353,352,Two woman are outdoors outside of a building and are playing hopscotch on cemented ground.
v_6jxqb8FyWnQ,0,1202,1201,Two men are shown sitting at a table with their arms crossed one another.
v_6k5m4u5AchQ,0,3883,3940,There are two camping out in the winter for an ice fishing trip.
v_6kBo1TR--dk,0,3644,3715,A large group of people are seen wandering around an area with a woman running past them.
v_6Kbv1OpIpaA,0,4886,4884,A boy is sitting in the room with three guitars and begins to play all three of them with a violin bow.
v_6KG4p_pfMQc,0,367,366,man wearing a red shirt is standing in a large green field behind kids.
v_6koP53YFNjg,0,1197,1195,People are throwing balls into plastic cups.
v_6kUeZVukTEI,15,3066,3127,Several clips are shown of people lifting heavy weights as well as jumping on a track.
v_6KXVjADefBY,739,3099,3994,A person vacuum dirt from a couch with a hand vacuum with a brush nozzle.
v_6l0tenUYS-w,0,112150,112110,There is man speaking on the microphone to announce who's coming up.
v_6LADh__9LUI,107,1851,1959,men are on sides of a car polishing a blue car in a hand car wash.
v_6Lh3yNFvskc,146,1428,1628,"A player holding a basketball dribbles the ball, run and jump to throw the ball in the basket several times."
v_R2qPyJVTUlI,220,2534,2753,Women are dressed up in fancy clothing.
v_r34VM4v0ShI,0,3944,4086,Some supplies needed to shine shoes are shown.
v_R3CGHNqunGA,0,3736,5452,A young man sits on a a planter in front of a brick building.
v_r3dM-5cZ7e8,0,1682,1680,A group of swimmers stand ready on a platform and bend down to their feet.
v_R3ffxWaI9QU,0,26960,26925,A male athlete is running on a track.
v_r3H_75-lRjE,299,4288,4610,"A man plays the harmonica on front a microphone, then he ends and say goodbye."
v_r3lN8kgtgw4,0,6011,6009,"A group travels to a river, getting into inflatable rafts."
v_r40TuTkt9y4,0,5253,5249,Various shots of landscapes are shown that interments with people riding in a large raft.
v_R4aCl2dLS1w,0,4906,4905,A man is seen wearing boxing gloves and hitting a bag in the middle of a large room.
v_r4bI22hGTg4,0,23480,23510,There are kids bouncing in trampolines.
v_R4ES1QLRvtg,561,3931,4490,A person in dark winter gear is using a shovel to shovel the walkway of a parking garage.
v_r4F2X_MlL-U,53,4378,5370,A hand lines the loose area of the wallpaper.
v_r4iurK3kOe8,0,70060,70009,A girl and a dog is in the field.
v_r4kC4AHDIH8,0,4844,5152,People on a river bank get on inflated boats and raft in a river with choppy waters.
v_R4M90w2zPVU,0,2499,2523,A man in a red hockey helmet and with a long curling mustache is seen in a still shot standing next to a woman while leaning on a glass barrier in front of a hockey skate rink.
v_r4oAhRg4H14,0,128250,159276,We see an opening title screen.
v_R4ouBBtg-B4,0,3032,3031,Various people are shown smiling into a camera and being interviewed about a question.
